ISBN	LCCN	LCCN Source	Classification	NLM	NLM Source	Date
9781894663199	PR9199.4.K36 L38 2002	UPEI	PR			2026-04-10 11:44:17
1895837030	PR9199.3.L472 W49 1997	UPEI	PR			2026-04-10 11:44:17
9781894663793	HQ1063.2.U6 O36 2004	UPEI	HQ			2026-04-10 11:44:17
9781895837599	PR9199.3.F5514 H26 2000	UPEI	PR			2026-04-10 11:44:17
9781894663182	PS3563.O87168 A6 2002	UPEI	PS			2026-04-10 11:44:17
9781895837476	HG179 .B385 1999	UPEI	HG			2026-04-10 11:44:17
9781894663083	PR9199.4.G66 A92 2001b	UPEI	PR			2026-04-10 11:44:17
9781895837728	HD62.5 .G344 2000	UPEI	HD			2026-04-10 11:44:17
9781894663861	PR9199.3.F5325 A78 2005	UPEI	PR			2026-04-10 11:44:17
9781894663502	BF1389.A8 S72 2003	UPEI	BF			2026-04-10 11:44:17
9781894663106	HQ79 .S86 2001	UPEI	HQ			2026-04-10 11:44:17
9781894663724	BL626.4 .S72 2004	UPEI	BL			2026-04-10 11:44:17
9781895837902	PR9199.3.D26 F66 1999	UPEI	PR			2026-04-10 11:44:17
9781894663922	HC85 .S66 2005	UPEI	HC			2026-04-10 11:44:17
9781894663847	PR9199.3.R78 T5 2005	UPEI	PR			2026-04-10 11:44:17
9781894663601	PR9199.3.M313 K55 2004	UPEI	PR			2026-04-10 11:44:17
9781895837063	PR9184.9 .I14 2001	UPEI	PR			2026-04-10 11:44:17
9781895837865	PR9199.4.R63 R83 2001	UPEI	PR			2026-04-10 11:44:17
1895837480	HM101 .C597 1998	UPEI	HM			2026-04-10 11:44:17
1895837464	PR9199.3.B469 R59 1998	UPEI	PR			2026-04-10 11:44:17
9781894663113	PR9197.35.D48 I28 2001	UPEI	PR			2026-04-10 11:44:17
1894663705	PR9199.3.M42418 C47 2004	UPEI	PR			2026-04-10 11:44:17
9781895837797	PR9199.3.R548 B3 2001	UPEI	PR			2026-04-10 11:44:17
9781895837346	PR9199.3.R548 W53 1996	UPEI	PR			2026-04-10 11:44:17
9781894663311	HQ76.25 .A43 2002	UPEI	HQ			2026-04-10 11:44:17
1894663543	PR9199.3.S933 S27 2003	UPEI	PR			2026-04-10 11:44:17
9781894663557	PR6057.R2325 P86 2003	UPEI	PR			2026-04-10 11:44:17
9781895837155	PS3569.M524 S64 1997	UPEI	PS			2026-04-10 11:44:17
9781894663526	PR9188.2.B57 B35 2003	UPEI	PR			2026-04-10 11:44:17
9781895837872	TP605 .L43 2001	UPEI	TP			2026-04-10 11:44:17
1895837391	PR9199.3.V389 Q58 1998	UPEI	PR			2026-04-10 11:44:17
9781897178065	PN6727.O42 T44 2006	UPEI	PN			2026-04-10 11:44:17
9781894663786	NX180.S6 M67 2004	UPEI	NX			2026-04-10 11:44:17
1895837332	HG4521 .G35 1998	UPEI	HG			2026-04-10 11:44:17
9781894663397	PR9199.3.A536 B76 2003	UPEI	PR			2026-04-10 11:44:17
189717828X	HF5387 .H96 2006	UPEI	HF			2026-04-10 11:44:17
9781894663236	BF789.D4 L3713 2002	UPEI	BF			2026-04-10 11:44:17
9781895837322	PR9195.7 .L38 1995	UPEI	PR			2026-04-10 11:44:17
9781894663304	HF5549 .F27 2002	UPEI	HF			2026-04-10 11:44:17
9781894663878	HG179 .H95 2005	UPEI	HG			2026-04-10 11:44:17
9781894663434	PR9199.3.R5319 Z47 2003	UPEI	PR			2026-04-10 11:44:17
9781895837407	PS3568.E5715 D94 1997	UPEI	PS			2026-04-10 11:44:17
9781897178256	PR6052.R5885 M65 2006	UPEI	PR			2026-04-10 11:44:17
9781897178041	PR6103.O54 M36 2005	UPEI	PR			2026-04-10 11:44:17
9781895837773	F1059.5.T689 N455 2001	UPEI	F			2026-04-10 11:44:17
9781894663649	PR9199.3.K41797 F57 2004	UPEI	PR			2026-04-10 11:44:17
9781894663571	PR9199.3.M313 J8 2004	UPEI	PR			2026-04-10 11:44:17
9781894663663	TX349 .M67 2004	UPEI	TX			2026-04-10 11:44:17
9781895837551	PR9199.3.A392 P78 1999	UPEI	PR			2026-04-10 11:44:17
9781894663069	PR9199.3.P746 L68 2001	UPEI	PR			2026-04-10 11:44:17
9781894663908	DT1424.M66 A3 2005	UPEI	DT			2026-04-10 11:44:17
9781894663175	PR9199.3.J395 S95 2002	UPEI	PR			2026-04-10 11:44:17
9781894663496	BF1442.S49 S72 2003	UPEI	BF			2026-04-10 11:44:17
9781895837650	PR9199.3.D433 O58 2000	UPEI	PR			2026-04-10 11:44:17
9781895837223	PR9199.3.G77 C66 2001	UPEI	PR			2026-04-10 11:44:17
9781894663250	PR9199.4.S75 S38 2002	UPEI	PR			2026-04-10 11:44:17
9781894663632	HQ1033 .L34 2004	UPEI	HQ			2026-04-10 11:44:17
9781894663748	ML420.A676 A3 2004	UPEI	ML			2026-04-10 11:44:17
189583743X	TX907.5.C22 T67 1998	UPEI	TX			2026-04-10 11:44:17
1894663535	PR9199.4.E24 I53 2003	UPEI	PR			2026-04-10 11:44:17
9781894663915	PR9199.4.B497 A84 2005	UPEI	PR			2026-04-10 11:44:17
9781895837360	PR9199.3.A533 B46 1996	UPEI	PR			2026-04-10 11:44:17
1894663810	ML420.W952 A3 2005	UPEI	ML			2026-04-10 11:44:17
9781895837261	PR9194.5.G38 D47 1995	UPEI	PR			2026-04-10 11:44:17
9781894663120	PR9199.4.W44 A96 2001	UPEI	PR			2026-04-10 11:44:17
9781895837421	PR9199.3.N87 W37 1997	UPEI	PR			2026-04-10 11:44:17
9781897178232	HQ2037 .G43 2006	UPEI	HQ			2026-04-10 11:44:17
9781895837759	PR9199.3.L3943 P8 2001	UPEI	PR			2026-04-10 11:44:17
9781894663342	PR9190.2 .S53 2002	UPEI	PR			2026-04-10 11:44:17
1895837707	PR9199.3.G5248 S7 1999	UPEI	PR			2026-04-10 11:44:17
9781897178225	BF637.S4 N448 2006	UPEI	BF			2026-04-10 11:44:17
9781895837254	PR9199.3.C3 H43 1998	UPEI	PR			2026-04-10 11:44:17
1897178328	PR9199.3.M6358 P56 2006	UPEI	PR			2026-04-10 11:44:17
9781894663892	HG179 .S5325 2004	UPEI	HG			2026-04-10 11:44:17
9781894663960	ML3532 .W182 2005	UPEI	ML			2026-04-10 11:44:17
9781894663830	PR9199.3.R78 C6 2005	UPEI	PR			2026-04-10 11:44:17
9781897178010	ML420.D754 A3 2005	UPEI	ML			2026-04-10 11:44:17
9781895837001	PR9199.3.D26 V58 2001	UPEI	PR			2026-04-10 11:44:17
9781895837827	HV639 .O47 1999	UPEI	HV			2026-04-10 11:44:17
9781894663441	HD9685.N662 H34 2003	UPEI	HD			2026-04-10 11:44:17
9781894663717	BL65.W42 S72 2004	UPEI	BL			2026-04-10 11:44:17
9781895837193	PR9199.3.R548 R47 1998	UPEI	PR			2026-04-10 11:44:17
9781895837179	PR9195.7 .U54 1997	UPEI	PR			2026-04-10 11:44:17
9781894663359	HG4521 .G34 2003	UPEI	HG			2026-04-10 11:44:17
9781895837216	PR9199.3.A536 D36 1998	UPEI	PR			2026-04-10 11:44:17
9781894663168	PR9199.4.S395 H33 2002	UPEI	PR			2026-04-10 11:44:17
9781894663618	PR9199.3.L3943 M44 2004	UPEI	PR			2026-04-10 11:44:17
1894663462	HQ75.8.R54 A3 2003	UPEI	HQ			2026-04-10 11:44:17
9781894663946	HG4521 .G88 2005	UPEI	HG			2026-04-10 11:44:17
9781895837964	PS1534.D3 S8 2000	UPEI	PS			2026-04-10 11:44:17
9781895837025	PR9199.3.B37576 A9 2001	UPEI	PR			2026-04-10 11:44:17
9781897178003	PR9265.9.S4 G37 2005	UPEI	PR			2026-04-10 11:44:17
9781895837384	PR9194.4 .C37 1996	UPEI	PR			2026-04-10 11:44:17
9781894663519	HQ23 .M67 2003	UPEI	HQ			2026-04-10 11:44:17
9781895837292	PR9199.3.G5248 G8 1998	UPEI	PR			2026-04-10 11:44:17
1897178263	PQ3919.2.A38 L5813 2006	UPEI	PQ			2026-04-10 11:44:17
9781894663243	HG179 .F363 2002	UPEI	HG			2026-04-10 11:44:17
9781895837674	PS3553.O6528 B35 2000	UPEI	PS			2026-04-10 11:44:17
9781894663403	F1035.N3 W325 2003	UPEI	F			2026-04-10 11:44:17
9781894663298	BP60 .C57 2002	UPEI	BP			2026-04-10 11:44:17
9781895837131	PR9199.3.F453 E9 1997	UPEI	PR			2026-04-10 11:44:17
9781897178294	HG179.5 .D44 2006	UPEI	HG			2026-04-10 11:44:17
9781894663984	PR9199.3.P746 L23 2005	UPEI	PR			2026-04-10 11:44:17
1895837561	PR9199.3.R548 L66 1999	UPEI	PR			2026-04-10 11:44:17
9781894663151	PN6727.O42 C44 2002	UPEI	PN			2026-04-10 11:44:17
9781894663953	PR9199.3.D295 S66 2005	UPEI	PR			2026-04-10 11:44:17
9781894663366	ML420.A676 A3 2002	UPEI	ML			2026-04-10 11:44:17
9781897178270	PR9199.4.T473 E84 2006	UPEI	PR			2026-04-10 11:44:17
9781897178249	PR9199.4.B497 S73 2006	UPEI	PR			2026-04-10 11:44:17
1894663012	PR9199.4.S75 I57 2001	UPEI	PR			2026-04-10 11:44:17
9781894663670	RC499.A8 A43 2004	UPEI	RC			2026-04-10 11:44:17
9781894663694	PR9199.4.A36 F38 2004	UPEI	PR			2026-04-10 11:44:17
9781895837100	PN6734.P42 T54 2001	UPEI	PN			2026-04-10 11:44:17
9781894663564	ML420.C595 A3 2003	UPEI	ML			2026-04-10 11:44:17
9781894663274	PR9199.3.R548 T455 2002	UPEI	PR			2026-04-10 11:44:17
1895837642	PR9199.3.K33 A28 1999	UPEI	PR			2026-04-10 11:44:17
9781895837278	PR9199.3.S5674 B85 1998	UPEI	PR			2026-04-10 11:44:17
9781895837087	F1058 .A63 2001	UPEI	F			2026-04-10 11:44:17
1894663977	PR9199.4.B497 T37 2005	UPEI	PR			2026-04-10 11:44:17
9781895837698	PN2308.B737 A3 2000	UPEI	PN			2026-04-10 11:44:17
9781894663595	PR9199.3.H5815 P37 2004	UPEI	PR			2026-04-10 11:44:17
9781894663823	PR9265.9.S4 O94 2005	UPEI	PR			2026-04-10 11:44:17
9781550227444	PN1992.77.T87 S73 2007	UPEI	PN			2026-04-10 11:44:17
1550226207	PR9199.4.F725 F78 2004	UPEI	PR			2026-04-10 11:44:17
9781550223323	GV848.5.C55 A3 1997	UPEI	GV			2026-04-10 11:44:17
1550226908	ML410.N554 C86 2005	UPEI	ML			2026-04-10 11:44:17
9781550227147	PR9199.4.A526 S56 2005	UPEI	PR			2026-04-10 11:44:17
9781550227130	F1034.3.H37 M33 2005	UPEI	F			2026-04-10 11:44:17
1550227033	PR9199.4.M564 M87 2005	UPEI	PR			2026-04-10 11:44:17
9781550227635	PR6068.O94 Z65 2007	UPEI	PR			2026-04-10 11:44:17
9781550224160	F1021.2 .F73 2000	UPEI	F			2026-04-10 11:44:17
9781550225532	KE447 .V363 2002	UPEI	KE			2026-04-10 11:44:17
9781550225334	HV6710.3.L58 A3 2002	UPEI	HV			2026-04-10 11:44:17
9781550224931	F548.18 .W44 2002	UPEI	F			2026-04-10 11:44:17
9781550225907	PN1993.5.A1 C86 2003	UPEI	PN			2026-04-10 11:44:17
1550224867	KE447 .V253 2001	UPEI	KE			2026-04-10 11:44:17
9781550226386	HV6491.C32 Q4 2005a	UPEI	HV			2026-04-10 11:44:17
9781550226669	ML419.P362 A3 2004	UPEI	ML			2026-04-10 11:44:17
9781550223743	F128.18 .S547 1999	UPEI	F			2026-04-10 11:44:17
9781550226218	Q173 .S38 2004	UPEI	Q			2026-04-10 11:44:17
1550226983	QD37 .S35 2005	UPEI	QD			2026-04-10 11:44:17
1550227289	GV1196.M35 G88 2006	UPEI	GV			2026-04-10 11:44:17
9781550225709	HG4928.5 .A37 2003	UPEI	HG			2026-04-10 11:44:17
1550225235	ML420.S525 L82 2002	UPEI	ML			2026-04-10 11:44:17
9781550225563	ML420.B526 P98 2003	UPEI	ML			2026-04-10 11:44:17
1550227114	PR9199.4.R63 N6 2005	UPEI	PR			2026-04-10 11:44:17
9781550224573	TN140.M25 A3 2001	UPEI	TN			2026-04-10 11:44:17
9781550226331	HF5549.5.M63 B44 2004	UPEI	HF			2026-04-10 11:44:17
9781550227086	GV1196.W38 A3 2006	UPEI	GV			2026-04-10 11:44:17
1550225553	ML420.P74 M28 2002	UPEI	ML			2026-04-10 11:44:17
9781550227437	PN1992.77.L67 S73 2006	UPEI	PN			2026-04-10 11:44:17
9781550227048	GV1196.R87 A3 2005	UPEI	GV			2026-04-10 11:44:17
1550224220	PS3562.E63 Z58 2000	UPEI	PS			2026-04-10 11:44:17
9781550223606	GV848.5.H86 A3 1998	UPEI	GV			2026-04-10 11:44:17
1550227106	PR9199.4.C487 G88 2005	UPEI	PR			2026-04-10 11:44:17
9781550227055	PN1992.77.S82 S82 2005	UPEI	PN			2026-04-10 11:44:17
1550222015	PN2287.S4 L4 1993	UPEI	PN			2026-04-10 11:44:17
9781550226027	PR9199.3.G653 A5 2003	UPEI	PR			2026-04-10 11:44:17
9781550226515	F1035.I8 M34 2004	UPEI	F			2026-04-10 11:44:17
9781550224269	ND249.M446 A2 2000	UPEI	ND			2026-04-10 11:44:17
9781550224726	PN2287.C76 W9 2001	UPEI	PN			2026-04-10 11:44:17
9781550226768	ND249.M536 M58 2004	UPEI	ND			2026-04-10 11:44:17
9781550226300	HF5415.5 .B442 2004	UPEI	HF			2026-04-10 11:44:17
9781550227246	BL624 .S432 2006	UPEI	BL			2026-04-10 11:44:17
155022722X	PR9199.4.K458 A88 2006	UPEI	PR			2026-04-10 11:44:17
9781550225655	F1034.3.A2 D38 2003	UPEI	F			2026-04-10 11:44:17
9781550227154	ND249.M446 A4 2005	UPEI	ND			2026-04-10 11:44:17
9781550225839	HC79.C6 P36 2003	UPEI	HC			2026-04-10 11:44:17
9781550224849	HG179 .N27 2001	UPEI	HG			2026-04-10 11:44:17
9781550223071	HG179 .C67 1997	UPEI	HG			2026-04-10 11:44:17
1550227335	ML420.B784 T46 2006	UPEI	ML			2026-04-10 11:44:17
1550226851	GV1195 .K54 2005	UPEI	GV			2026-04-10 11:44:17
9781550225600	TX907.5.C22 M6 2003	UPEI	TX			2026-04-10 11:44:17
9781550223361	PN2287.C546 K43 1998	UPEI	PN			2026-04-10 11:44:17
9781550225730	RC387.5 .C636 2003	UPEI	RC			2026-04-10 11:44:17
1550227181	PR9199.4.E47 S54 2006	UPEI	PR			2026-04-10 11:44:17
9781550227291	GV994.S68 A3 2006	UPEI	GV			2026-04-10 11:44:17
1550226843	GV1196.M83 M28 2005	UPEI	GV			2026-04-10 11:44:17
9781550225969	KE5974.Z82 C373 2003	UPEI	KE			2026-04-10 11:44:17
9781550226140	PR9199.3.W4274 O87 2003	UPEI	PR			2026-04-10 11:44:17
9781550224153	HQ471 .B768 2000	UPEI	HQ			2026-04-10 11:44:17
9781550226324	HF5548.83 .B49 2004	UPEI	HF			2026-04-10 11:44:17
9781550226959	HF5541.T4 B44 2005	UPEI	HF			2026-04-10 11:44:17
9781550224290	NC1763.P42 T34 2001	UPEI	NC			2026-04-10 11:44:17
1550227076	ML420.D537 J13 2005	UPEI	ML			2026-04-10 11:44:17
9781550223835	ML3540 .S582 1999	UPEI	ML			2026-04-10 11:44:17
9781550224320	PR9199.3.G5248 Z464 2000	UPEI	PR			2026-04-10 11:44:17
9781550225280	K183 .M53 2002	UPEI	K			2026-04-10 11:44:17
9781550224900	F89.P93 R63 2002	UPEI	F			2026-04-10 11:44:17
1550224239	HQ21 .C44 2001	UPEI	HQ			2026-04-10 11:44:17
9781550225570	ML76.G7 C83 2002	UPEI	ML			2026-04-10 11:44:17
9781550226928	KE1987.R4 W457 2005	UPEI	KE			2026-04-10 11:44:17
9781550223682	PR9199.3.B36 M55 1998	UPEI	PR			2026-04-10 11:44:17
9781550226621	GV884.T47 C42 2004	UPEI	GV			2026-04-10 11:44:17
9781550224306	GV1132.T54 A3 2000	UPEI	GV			2026-04-10 11:44:17
9781550225013	K183 .M548 2003	UPEI	K			2026-04-10 11:44:17
9781550225273	E169.04 .L46 2002	UPEI	E			2026-04-10 11:44:17
9781550226188	ML421.D311 T46 2004	UPEI	ML			2026-04-10 11:44:17
9781550224689	PN1992.77.W48 C45 2001	UPEI	PN			2026-04-10 11:44:17
1550224832	KE447 .V253 2001	UPEI	KE			2026-04-10 11:44:17
9781550225860	F884.P83 B87 2003	UPEI	F			2026-04-10 11:44:17
9781550223699	HG4521 .M218 1998	UPEI	HG			2026-04-10 11:44:17
9781550224634	PN1992.58 .B763 2001	UPEI	PN			2026-04-10 11:44:17
1550227092	GV1196.C36 A3 2005	UPEI	GV			2026-04-10 11:44:17
9781550225976	BF637.S8 S586 2003	UPEI	BF			2026-04-10 11:44:17
9781550224313	GV1196.S76 A3 2000	UPEI	GV			2026-04-10 11:44:17
9781550227611	GV1195 .M82 2007	UPEI	GV			2026-04-10 11:44:17
1550227173	PR9199.4.M426 D57 2006	UPEI	PR			2026-04-10 11:44:17
9781550226942	HD62.5 .M667 2005	UPEI	HD			2026-04-10 11:44:17
1550224212	ML3187.5 .T473 2000	UPEI	ML			2026-04-10 11:44:17
9781550227123	F1059.5.T684 C63 2005	UPEI	F			2026-04-10 11:44:17
9781550222975	ML420.T969 W72 1997	UPEI	ML			2026-04-10 11:44:17
1550224859	KE447 .V253 2001	UPEI	KE			2026-04-10 11:44:17
9781550223750	PS3521.E735 Z76 1999	UPEI	PS			2026-04-10 11:44:17
9781550225624	TK1344.I2 M32 2003	UPEI	TK			2026-04-10 11:44:17
1550226614	GV1195 .R48 2004	UPEI	GV			2026-04-10 11:44:17
9781550226911	GV1111 .W34 2005	UPEI	GV			2026-04-10 11:44:17
9781550226423	TX910.C2 D37 2004	UPEI	TX			2026-04-10 11:44:17
9781550227277	GV1196.R63 A3 2006	UPEI	GV			2026-04-10 11:44:17
9781550224948	F1059.5.T683 M58 2002	UPEI	F			2026-04-10 11:44:17
9781550226997	PN1998.3.M65 B76 3005	UPEI	PN			2026-04-10 11:44:17
9781550225181	HD57.7 .C54 2002	UPEI	HD			2026-04-10 11:44:17
1550227262	GV1195 .F75 2006	UPEI	GV			2026-04-10 11:44:17
9781550227543	PR9199.4.E47 O35 2007	UPEI	PR			2026-04-10 11:44:17
9781550225846	GV1195 .R49 2003	UPEI	GV			2026-04-10 11:44:17
1550225480	E27.5 .P42 2002	UPEI	E			2026-04-10 11:44:17
9781550226737	R729.8 .H43 2004	UPEI	R			2026-04-10 11:44:17
1550227203	PR9199.4.L444 T6 2006	UPEI	PR			2026-04-10 11:44:17
9781550227765	LB2343.3 .R92 2007	UPEI	LB			2026-04-10 11:44:17
1550227211	PR9199.4.S394 J69 2006	UPEI	PR			2026-04-10 11:44:17
1550227025	GV848.5.A1 M35 2005	UPEI	GV			2026-04-10 11:44:17
9781550227413	GV1195 .H67 2007	UPEI	GV			2026-04-10 11:44:17
9781550224924	PN2287.P58 D52 2002	UPEI	PN			2026-04-10 11:44:17
1552502635	HE8464 .W49 2000	UPEI	HE			2026-04-10 11:44:17
0889369453	HC59.7 .C8414 1999	UPEI	HC			2026-04-10 11:44:17
1552502619	S494.5.U72 A39 1999	UPEI	S			2026-04-10 11:44:17
1552502686	RG940 .I54 1995	UPEI	RG			2026-04-10 11:44:17
1552503186	HC444 .S655 2000	UPEI	HC			2026-04-10 11:44:17
0889369399	HC59.7 .C73 2000	UPEI	HC			2026-04-10 11:44:17
155250316X	K1401 .C78 2000	UPEI	K			2026-04-10 11:44:17
1552503038	TD195.M5 M56 1999	UPEI	TD			2026-04-10 11:44:17
1552503178	HV13 .C77 1995	UPEI	HV			2026-04-10 11:44:17
9781552503591	HD9506.L32 L3718 2003	UPEI	HD			2026-04-10 11:44:17
1552502821	HQ1240.5.A35 G46 2000	UPEI	HQ			2026-04-10 11:44:17
9781552503584	HE8464 .W4914 2001	UPEI	HE			2026-04-10 11:44:17
1552502880	JZ5588 .N44 1999	UPEI	JZ			2026-04-10 11:44:17
088936933X	SB615.W3 W38 2000	UPEI	SB			2026-04-10 11:44:17
1552502651	S473.S4 C53 2001	UPEI	S			2026-04-10 11:44:17
1552502716	JX1977 .C74 2000	UPEI	JX			2026-04-10 11:44:17
1552503119	RA395.A75 R47 2000	UPEI	RA			2026-04-10 11:44:17
9789716140361	S494.5.S86 P37 v.3	UPEI	S			2026-04-10 11:44:17
9781552503645	SB123.3 .C77 2001	UPEI	SB			2026-04-10 11:44:17
9789716140354	S494.5.S86 P37 v.2	UPEI	S			2026-04-10 11:44:17
1552503100	HC415.15.Z9 R47 2000	UPEI	HC			2026-04-10 11:44:17
1552503151	Q127.C47 S35 2000	UPEI	Q			2026-04-10 11:44:17
9781552503379	S494.5.A43 F66 2207	UPEI	S			2026-04-10 11:44:17
0889369186	JC327 .S6414 2000	UPEI	JC			2026-04-10 11:44:17
1552502767	HD82 .S243 1999	UPEI	HD			2026-04-10 11:44:17
0889368171	HF5415 .L46 1999	UPEI	HF			2026-04-10 11:44:17
0889369437	SH329.S53 M36 2001	UPEI	SH			2026-04-10 11:44:17
0889368945	LC1090 .N3814 1999	UPEI	LC			2026-04-10 11:44:17
0889369542	RA441.5 .F6714 2001	UPEI	RA			2026-04-10 11:44:17
155250302X	S494.5.S86 P37 v.1	UPEI	S			2026-04-10 11:44:17
0745326250	DT450.435 .M42 2007	UPEI	DT			2026-04-10 11:44:17
9781552503614	HQ1240.4.A35 I54 2000	UPEI	HQ			2026-04-10 11:44:17
1552502627	JC327 .S64 2000	UPEI	JC			2026-04-10 11:44:17
1552503089	K3876 .P46 1994	UPEI	K			2026-04-10 11:44:17
1552502724	HQ1240 .T477 2000	UPEI	HQ			2026-04-10 11:44:17
1552502953	HD9506.L253 L37 2001	UPEI	HD			2026-04-10 11:44:17
1552503054	RA644.M2 N47 1996	UPEI	RA			2026-04-10 11:44:17
1552502554	RA778 .K54 1996	UPEI	RA			2026-04-10 11:44:17
0889369925	RA652.2.P82 P6614 2003	UPEI	RA			2026-04-10 11:44:17
9781552503447	JX1977 .C7414 2000	UPEI	JX			2026-04-10 11:44:17
0889368317	RA644.M2 N4714 1997	UPEI	RA			2026-04-10 11:44:17
9781552503638	SB123 .R653 1996	UPEI	SB			2026-04-10 11:44:17
1552502597	HQ799.A25 A37 2000	UPEI	HQ			2026-04-10 11:44:17
1552501426	GN476 .G7418 1999	UPEI	GN			2026-04-10 11:44:17
0889368953	HD75.9 .L42 2000	UPEI	HD			2026-04-10 11:44:17
155250283X	S473.K42 M34 2001	UPEI	S			2026-04-10 11:44:17
1552503046	S616.M65 M64 2002	UPEI	S			2026-04-10 11:44:17
1552502872	GB791 .W38 2000	UPEI	GB			2026-04-10 11:44:17
9781552503607	K1401 .C7814 2001	UPEI	K			2026-04-10 11:44:17
0889368732	HC79.T4 V53 1999	UPEI	HC			2026-04-10 11:44:17
9781552503577	ZA4480 .J35 1998	UPEI	ZA			2026-04-10 11:44:17
0886275032	RA412.5.C2 Y254 2006	UPEI	RA			2026-04-10 11:44:17
0886274737	HQ1063.2 C3 T68 2006	UPEI	HQ			2026-04-10 11:44:17
1551111640	PR5766.W2 A6 2000	UPEI	PR			2026-04-10 11:44:17
1551110423	PR9199.3.C24 H47 1995	UPEI	PR			2026-04-10 11:44:17
1551117568	PR5684 .W38 2005	UPEI	PR			2026-04-10 11:44:17
1551110156	PR3671.S33 D4 1995	UPEI	PR			2026-04-10 11:44:17
1551930005	HD4903 .D27 1996	UPEI	HD			2026-04-10 11:44:17
1551114011	F1090.5 .N6675 2001	UPEI	F			2026-04-10 11:44:17
0921149506	B72 .G64 1989	UPEI	B			2026-04-10 11:44:17
0921149360	F2520.1.P23 V667 1989	UPEI	F			2026-04-10 11:44:17
1551115689	PR3348.C65 M39 2005	UPEI	PR			2026-04-10 11:44:17
155111240X	F1034.2 .C555 2000	UPEI	F			2026-04-10 11:44:17
1551112256	BJ1521 .M334 1999	UPEI	BJ			2026-04-10 11:44:17
1551116545	PS1029.A3 E75 2004	UPEI	PS			2026-04-10 11:44:17
0920059996	HD6971 .P47 1990	UPEI	HD			2026-04-10 11:44:17
1551113066	HQ1596 .A87 2002	UPEI	HQ			2026-04-10 11:44:17
0920059333	HT166 .N53 1995	UPEI	HT			2026-04-10 11:44:17
1551115751	E90.D83 W66 2003	UPEI	E			2026-04-10 11:44:17
155111271X	JL108 .D88 1999	UPEI	JL			2026-04-10 11:44:17
155111433X	JF491 .L47 2003	UPEI	JF			2026-04-10 11:44:17
0920059597	RT82 .A78 1993	UPEI	RT			2026-04-10 11:44:17
1551111187	KE7709 .D465 1997	UPEI	KE			2026-04-10 11:44:17
1551112191	HQ1190 .O93 1998	UPEI	HQ			2026-04-10 11:44:17
0920059449	HQ471 .L25 1988	UPEI	HQ			2026-04-10 11:44:17
1551112965	PR5113 .P5 2002	UPEI	PR			2026-04-10 11:44:17
1551112388	QH77.C3 B62 2000	UPEI	QH			2026-04-10 11:44:17
0920059937	PN1993.5.C2 P36 1990	UPEI	PN			2026-04-10 11:44:17
1551117576	PR4668 .A1 2005	UPEI	PR			2026-04-10 11:44:17
155111108X	HQ809 .K56 1996	UPEI	HQ			2026-04-10 11:44:17
1551113406	PN1009.5.W35 K47 2002	UPEI	PN			2026-04-10 11:44:17
1551113708	K370 .M32 2002	UPEI	K			2026-04-10 11:44:17
1551112183	HD30.255 .G52 1999	UPEI	HD			2026-04-10 11:44:17
0920059236	RA395.C2 T25 1994	UPEI	RA			2026-04-10 11:44:17
0920059643	HD6053 .D84 1989	UPEI	HD			2026-04-10 11:44:17
1551112892	DT353 .O82 2000	UPEI	DT			2026-04-10 11:44:17
1551110334	HQ1190 .N43 1995	UPEI	HQ			2026-04-10 11:44:17
092005904X	HD2755.5 .N53 1985	UPEI	HD			2026-04-10 11:44:17
1551111322	DT433.545.L63 A29 1997	UPEI	DT			2026-04-10 11:44:17
1551930072	HQ1075 .D27 1996	UPEI	HQ			2026-04-10 11:44:17
1551110792	PR5187.P27 S69 1996	UPEI	PR			2026-04-10 11:44:17
1551113228	PR173 .A44 2001	UPEI	PR			2026-04-10 11:44:17
0920059562	HM101 .L27 1988	UPEI	HM			2026-04-10 11:44:17
1551110946	HQ1075 .M377 2000	UPEI	HQ			2026-04-10 11:44:17
9780921149477	HQ801.A3 J6 1989	UPEI	HQ			2026-04-10 11:44:17
1551930196	HD8039.I52 C38 2000	UPEI	HD			2026-04-10 11:44:17
1551110717	GN495.6 .C27 1996	UPEI	GN			2026-04-10 11:44:17
1551113899	DG738.14.P37 P45 2000	UPEI	DG			2026-04-10 11:44:17
1551930137	PN4784.O24 H32 1998	UPEI	PN			2026-04-10 11:44:17
1551111934	F2520.1.Y3 P47 1998	UPEI	F			2026-04-10 11:44:17
0886271738	P92.C3 H33 2000	UPEI	P			2026-04-10 11:44:17
1551112566	JL193 .M34 1999	UPEI	JL			2026-04-10 11:44:17
0886271754	HD6331.2.C3 R47 1999	UPEI	HD			2026-04-10 11:44:17
1551112841	PS2389.M24 I5 2002	UPEI	PS			2026-04-10 11:44:17
1551930315	LB2331 .V64 2001	UPEI	LB			2026-04-10 11:44:17
1551113031	HV9960.C2 C72 2002	UPEI	HV			2026-04-10 11:44:17
1551112523	E169.12 .C255 2000	UPEI	E			2026-04-10 11:44:17
1551114569	HV5735 .D65 2002	UPEI	HV			2026-04-10 11:44:17
033364526X	HV696.F6 F545 1997	UPEI	HV			2026-04-10 11:44:17
1551930269	HC59 .T36 2000	UPEI	HC			2026-04-10 11:44:17
1551930455	LC5225.L42 L59 2004	UPEI	LC			2026-04-10 11:44:17
1551112329	PR4722 .F5 2001	UPEI	PR			2026-04-10 11:44:17
